2	6	Walking Dead, The	Secrets	7.8	6573	2011	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'43']
2	7	Walking Dead, The	Pretty Much Dead Already	9.3	9999	2011	[<Person id:0533713[http] name:_MacLaren, Michelle_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'43']
2	8	Walking Dead, The	Nebraska	8.3	6653	2012	[<Person id:0424800[http] name:_Johnson, Clark_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1377920[http] name:_Reilly, Evan T._>]	[u'43']
2	9	Walking Dead, The	Triggerfinger	8.4	6448	2012	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0424901[http] name:_Johnson, David Leslie_>]	[u'43']
2	10	Walking Dead, The	18 Miles Out	8.6	6668	2012	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:1185659[http] name:_Mazzara, Glen_>]	[u'43']
2	11	Walking Dead, The	Judge, Jury, Executioner	8.6	6784	2012	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'43']
2	12	Walking Dead, The	Better Angels	9.1	8013	2012	[<Person id:0272704[http] name:_Ferland, Guy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1377920[http] name:_Reilly, Evan T._>, <Person id:1185659[http] name:_Mazzara, Glen_>]	[u'43']
2	13	Walking Dead, The	Beside the Dying Fire	9.2	9368	2012	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:1185659[http] name:_Mazzara, Glen_>]	[u'Germany:42']
3	1	Walking Dead, The	Seed	8.9	8630	2012	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1185659[http] name:_Mazzara, Glen_>]	[u'Germany:41::(cut version)', u'43::(uncut version)']
3	2	Walking Dead, The	Sick	8.7	6917	2012	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>]	[u'Germany:41::(cut version)', u'43::(uncut version)']
3	3	Walking Dead, The	Walk with Me	8.3	6680	2012	[<Person id:0272704[http] name:_Ferland, Guy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1377920[http] name:_Reilly, Evan T._>]	[u'43']
3	4	Walking Dead, The	Killer Within	9.4	9415	2012	[<Person id:0272704[http] name:_Ferland, Guy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3162990[http] name:_Kim, Sang Kyu_>]	[u'43', u'Germany:42::(uncut version)']
3	5	Walking Dead, The	Say the Word	8.3	6100	2012	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'43', u'Germany:42::(uncut version)']
3	6	Walking Dead, The	Hounded	8.4	5960	2012	[<Person id:0003733[http] name:_Attias, Daniel_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'43', u'Germany:42']
3	7	Walking Dead, The	When the Dead Come Knocking	8.7	6120	2012	[<Person id:0755261[http] name:_Sackheim, Daniel_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0719982[http] name:_Renzulli, Frank_>]	[u'43']
3	8	Walking Dead, The	Made to Suffer	9.0	6794	2012	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	[u'43']
3	9	Walking Dead, The	Suicide King, The	8.2	6286	2013	[<Person id:0322128[http] name:_Glatter, Lesli Linka_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1377920[http] name:_Reilly, Evan T._>]	[u'43', u'Germany:42']
3	10	Walking Dead, The	Home	8.8	6751	2013	[<Person id:0542960[http] name:_Mann, Seith_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>]	[u'43', u'Germany:42']
3	11	Walking Dead, The	I Ain't a Judas	7.9	6029	2013	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
3	12	Walking Dead, The	Clear	8.8	7381	2013	[<Person id:0110644[http] name:_Brock, Tricia_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'43', u'Germany:42']
3	13	Walking Dead, The	Arrow on the Doorpost	7.8	6261	2013	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2645817[http] name:_Coleman, Ryan C._>]	[u'43', u'Germany:42']
3	14	Walking Dead, The	Prey	8.0	6237	2013	[<Person id:0777447[http] name:_Schwartz, Stefan_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1185659[http] name:_Mazzara, Glen_>, <Person id:1377920[http] name:_Reilly, Evan T._>]	[u'43', u'Germany:42']
3	15	Walking Dead, The	This Sorrowful Life	8.9	7080	2013	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'43', u'Germany:42']
3	16	Walking Dead, The	Welcome to the Tombs	8.3	7736	2013	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1185659[http] name:_Mazzara, Glen_>]	[u'43', u'Germany:42']
4	1	Walking Dead, The	30 Days Without an Accident	8.3	8287	2013	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'43']
4	2	Walking Dead, The	Infected	8.5	6774	2013	[<Person id:0272704[http] name:_Ferland, Guy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'43']
4	3	Walking Dead, The	Isolation	8.2	6151	2013	[<Person id:0755261[http] name:_Sackheim, Daniel_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	[u'Germany:42']
4	4	Walking Dead, The	Indifference	8.1	6178	2013	[<Person id:0110644[http] name:_Brock, Tricia_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'Germany:42']
4	5	Walking Dead, The	Internment	8.9	7703	2013	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
4	6	Walking Dead, The	Live Bait	7.9	6558	2013	[<Person id:0881461[http] name:_Uppendahl, Michael_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>]	[u'Germany:42']
4	7	Walking Dead, The	Dead Weight	7.9	6350	2013	[<Person id:0687964[http] name:_Podeswa, Jeremy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1383735[http] name:_Gwinn, Curtis_>]	[u'Germany:42']
4	8	Walking Dead, The	Too Far Gone	9.7	17425	2013	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'43']
4	9	Walking Dead, The	After	8.2	7181	2014	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	[u'Germany:42']
4	10	Walking Dead, The	Inmates	8.3	6489	2014	[<Person id:0110644[http] name:_Brock, Tricia_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
4	11	Walking Dead, The	Claimed	8.3	6227	2014	[<Person id:0542960[http] name:_Mann, Seith_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
4	12	Walking Dead, The	Still	7.2	9053	2014	[<Person id:1905909[http] name:_Ramsay, Julius_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
4	13	Walking Dead, The	Alone	8.1	6413	2014	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1383735[http] name:_Gwinn, Curtis_>]	[u'Germany:42']
4	14	Walking Dead, The	Grove, The	9.2	10413	2014	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42']
4	15	Walking Dead, The	Us	8.6	6254	2014	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
4	16	Walking Dead, The	A	9.1	10033	2014	[<Person id:0533713[http] name:_MacLaren, Michelle_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	1	Walking Dead, The	No Sanctuary	9.6	19261	2014	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42::(cut version)']
5	2	Walking Dead, The	Strangers	8.6	8120	2014	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	[u'Germany:42']
5	3	Walking Dead, The	Four Walls and a Roof	9.1	8811	2014	[<Person id:0418362[http] name:_January, Jeffrey F._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	4	Walking Dead, The	Slabtown	7.7	7977	2014	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
5	5	Walking Dead, The	Self Help	8.1	6843	2014	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:4763161[http] name:_Bellson, Heather_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	6	Walking Dead, The	Consumed	8.2	6593	2014	[<Person id:0542960[http] name:_Mann, Seith_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	7	Walking Dead, The	Crossed	8.1	6088	2014	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	8	Walking Dead, The	Coda	8.8	8709	2014	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	9	Walking Dead, The	What Happened and What's Going On	8.0	8461	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42']
5	10	Walking Dead, The	Them	7.6	6881	2015	[<Person id:1905909[http] name:_Ramsay, Julius_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:4763161[http] name:_Bellson, Heather_>]	[u'43', u'Germany:42']
5	11	Walking Dead, The	Distance, The	8.6	6469	2015	[<Person id:2326979[http] name:_Kondracki, Larysa_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	12	Walking Dead, The	Remember	8.8	6639	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
5	13	Walking Dead, The	Forget	8.1	5830	2015	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	14	Walking Dead, The	Spend	9.0	7558	2015	[<Person id:0528337[http] name:_Lynch, Jennifer_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'Germany:42']
5	15	Walking Dead, The	Try	8.6	6277	2015	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	16	Walking Dead, The	Conquer	9.3	10883	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'90', u'Germany:62']
6	1	Walking Dead, The	First Time Again	8.8	10422	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'65']
